row m/z,row retention time,SCCe0124.mzdata.xml Peak area,SCCe0125.mzdata.xml Peak area,SCCe0126.mzdata.xml Peak area,SCCe0127.mzdata.xml Peak area,SCCe0128.mzdata.xml Peak area,SCCe0129.mzdata.xml Peak area,SCCe0130.mzdata.xml Peak area,SCCe0131.mzdata.xml Peak area,SCCe0132.mzdata.xml Peak area,SCCe0133.mzdata.xml Peak area,SCCe0134.mzdata.xml Peak area,SCCe0135.mzdata.xml Peak area,SCCe0136.mzdata.xml Peak area,SCCe0137.mzdata.xml Peak area,SCCe0138.mzdata.xml Peak area
360.1915896,3.147075862,27009.12334,46147.65884,100975.9568,54242.59076,91406.39431,27054.04938,45604.74056,84686.74359,50394.46005,74883.96015,108552.1882,63314.24813,44209.15654,99424.53015,74924.60326
704.5180548,10.53475172,4194.238227,4833.843653,10182.12808,5387.866571,6654.709985,1322.157966,7812.792314,4832.822682,7396.886808,9688.444763,1348.762256,6105.562999,2117.425713,6105.519545,9916.318635
617.1175063,9.931236842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752.5145436,6.544648276,248913.5484,295464.5158,260184.6318,256193.583,297890.8258,326970.756,283481.9824,286254.0812,255204.8685,271897.4953,348680.2582,310312.6267,355221.4722,368649.0822,317853.899
610.1831475,10.70127273,0,0,0,0,295.1415692,848.4496097,0,315.78,0,247.4772729,0,247.4891524,273.9242505,0,0
572.3649215,4.641269231,0,0,0,1321259.219,1250185.836,707560.3617,111.5549634,0,0,0,0,0,772866.7034,1011570.633,1099122.347
349.1713221,8.532980769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349.1702303,6.307356436,82.06000168,30.9787262,67.68208557,0,25.08007324,124.0210693,0,18.51666641,18.90085831,0,25.0992865,27.24468933,38.14831787,19.64278152,91.25343933
481.313217,9.078099291,571446.911,604554.7149,570343.6579,357241.1801,364560.3905,465382.7728,532679.7811,577843.0266,635955.8121,581482.08,611843.6883,667378.8745,605761.0088,434895.5281,415539.6936
300.2164941,3.148492647,698827.7841,428663.5201,479635.4586,606594.7252,495894.2798,650996.5324,469270.6899,456667.0428,595363.6241,452811.5876,417934.6855,612122.7946,508556.7963,449775.1276,467712.3924
687.5206022,10.97901538,189402.0289,181473.604,202980.3358,186110.0734,143464.3686,135037.4266,172821.5876,208709.3738,201931.6059,138305.5444,154119.9779,178013.3772,190625.1276,197051.8165,190699.5546
756.6081174,10.66307317,6894.308245,14388.26041,10020.06927,8165.814208,5009.026036,4136.83634,19151.63704,7881.943426,11596.30719,6295.716128,7841.132341,7562.067514,3778.322033,20552.47716,15871.6603
236.1407136,5.122558621,322213.5532,321872.7341,289257.0843,279833.5009,177759.9337,269521.7892,233750.3865,200060.2793,319320.9868,221599.0368,228986.1079,391350.2424,307185.886,232781.2528,231961.6061
255.1586441,5.855806897,281564.0916,297142.656,266323.9074,316216.8745,276027.1017,298427.8459,287092.3252,322656.9708,382331.7178,282888.4517,308700.5804,457809.3428,341048.2286,376757.3196,352027.0335
600.4154448,10.24366429,177263.8922,166653.3726,164909.5797,159104.4355,157687.8219,188391.76,151449.9963,186737.1653,193768.0991,152799.9767,166121.6537,174653.5767,218374.3337,153872.4965,163609.8228
748.5402477,11.07512403,180660.4937,225984.4092,179188.3322,178405.0379,172185.4609,195790.0858,197233.9496,190053.3326,184014.9736,138572.75,154597.4013,155124.2819,178336.5803,153012.6776,157896.5154
553.2553956,9.772937931,674657.8216,275249.3388,330085.8701,236344.3255,394118.1758,262957.8457,162377.3969,398937.9063,224954.9138,173561.7739,207477.0557,482352.1422,286349.0773,270542.9113,296706.0637
717.466435,9.88335461,9254.116915,118061.6856,71481.67171,65036.47616,196143.6347,121533.1461,39365.49733,122300.8079,40720.68774,113911.7843,1153.904918,116879.2717,146528.0051,10388.80322,131355.7807
597.5194365,9.330403846,38786.65861,39098.90659,32410.62284,9616.826521,4402.503863,4544.839838,41675.94029,23726.67106,39382.8639,22352.46777,34146.78573,34979.78908,7128.332869,11446.91728,7155.496392
229.1006926,2.797696552,40363.81934,25303.86746,136055.9687,199028.0509,210923.0672,90785.5639,135102.3124,230225.809,186150.7404,99744.98301,224897.3879,167025.915,163144.4432,334174.8415,254711.8754
360.2129358,3.636643939,2005.436858,2217.856892,587.9310196,629611.2516,776924.6264,403451.5207,1625.887511,5156.67839,4232.918789,2559.286405,1413.575411,907.594585,649998.5207,867525.7082,1100675.66
284.3305925,7.776703448,129345.2425,465622.3668,237396.8898,203991.8492,18967.21207,106966.3966,72293.59206,784292.3772,526801.3275,80907.03332,219072.6046,204215.1151,64755.15053,215479.6342,50706.46823
280.2631834,8.587186207,205324.9548,283896.4971,733592.3728,89278.73976,39349.00299,84633.00983,188023.1996,65625.60234,1715519.055,12402.33862,131937.22,47208.18088,822923.5755,2942155.584,2895329.135
563.5503836,8.918619048,17058.0542,31966.32043,251027.5736,5263.129255,239.8255133,1983.016645,21961.54315,2034.209864,681691.185,0,10942.06488,11977.10349,230539.1766,1366478.889,1495001.584
393.2958549,10.0826069,50342.64169,138452.6983,66625.5914,43175.1923,11916.24066,30115.10493,41456.3044,15507.02345,476897.4976,8826.466085,14136.97133,13769.19365,424735.7379,655664.623,732507.0181
311.3132417,9.427310345,58201.18417,112032.988,287603.3943,31580.52699,23273.0776,30192.96382,88480.56952,17506.96766,501821.8622,13731.78107,49385.20502,20941.43245,253606.5893,819881.8201,888310.7024
339.3445344,9.897434483,625535.7687,580382.9134,561626.2541,565392.1146,548881.1452,504558.7448,620414.135,563948.3641,657485.8303,502416.3757,621788.6914,822579.5858,632405.7487,1256709.581,1141538.695
714.5448453,11.22311628,117310.8409,106014.8169,96161.95745,99718.6889,116119.4062,93129.86255,99206.70013,118619.5856,70005.35085,54784.26975,61150.05593,64228.66266,64281.87709,51280.89563,66647.6202
762.5197184,11.18281538,81236.34726,83140.68456,76451.65052,75847.69412,82162.10598,80986.10276,70705.65104,87182.52232,67380.52813,57637.8589,60899.41276,66746.66153,62894.11693,48423.10409,68139.03451
1347.881292,11.27997931,510425.4359,482529.576,454421.3818,452845.6126,421057.116,455556.2697,493170.3939,516875.6325,492526.8828,460665.3573,458173.7729,495753.6823,509523.3834,480461.1195,484094.5129
708.4721887,11.05072868,109582.9263,122598.8483,108402.7466,97143.07209,107045.4378,98307.08756,107483.3939,122520.7232,128235.2228,91700.60728,104326.7355,95238.38964,106785.0939,95432.54541,109752.1896
745.4183547,3.6962,17342.732,24593.61189,3079.27641,2737.325988,63566.58811,16028.47525,24753.00563,42355.82945,30832.66407,12971.31693,12969.92922,2762.009713,11170.22469,4325.721897,14645.61681
305.1567974,2.290206897,16658.43215,38806.84662,14766.01364,14874.93289,42175.57093,20787.92594,24008.34325,34252.56043,82663.34496,17790.33497,30610.45908,15624.40094,27481.00686,30127.56937,39750.20586
547.3317908,3.314235714,7500.596915,13033.29296,1454.080688,769.175332,24806.4895,6654.419154,9912.207044,16114.09296,12555.82586,6120.168018,5182.433701,1025.503848,3182.317863,1322.159266,5092.415383
503.3054678,3.183226891,7906.855518,12489.58852,0,590.3386249,19970.19345,7274.165673,8825.235924,12750.4798,14915.43025,4894.735129,5288.891722,0,2917.556689,958.2923914,4902.003712
1044.656489,9.166904762,0,0,0,424107.9859,414306.1187,186685.586,0,0,0,0,0,0,364482.8734,287288.521,428953.224
459.278832,3.044166667,5819.097409,11402.2579,1754.206711,743.3161816,15449.41164,5592.000704,7805.05231,11517.34308,15131.03637,5146.200446,5876.14751,1313.110851,2920.00056,2127.411785,4089.652366
591.3577514,3.419683761,7875.738507,15197.12648,1142.851951,0,27387.31989,8712.842021,9975.925031,16942.22591,14751.37478,5704.076501,6173.802616,1232.003976,4894.461671,685.5737622,6651.302845
415.2535415,2.90077931,6566.695575,8443.568166,3123.573809,2379.858789,14742.24519,5161.830983,5846.994237,5979.120637,17026.61914,5653.205248,7639.649354,2825.7338,4080.871382,4695.458708,5056.645977
244.1902628,5.073241379,33642.35601,33720.86208,35997.70898,28619.20928,39843.4233,33829.80093,40950.74803,36706.90744,50926.96357,31416.27506,36860.77555,53395.47791,53763.40853,65303.83761,53722.01429
789.4446621,3.770763636,6514.747802,9193.846323,869.3510651,1240.303997,26054.57996,6210.035525,8902.091236,16125.88541,12172.68313,4600.986202,5207.727088,1324.313122,4522.133272,637.2691846,5426.064293
520.3322096,3.186808,7853.540681,14121.3108,962.2679187,397.0046521,23085.48417,7887.221743,10360.01571,14968.87503,19526.96873,7304.440953,6489.376631,2212.686021,5776.581063,328.834823,6519.068773
635.3842688,3.515582524,3567.652308,6188.784329,1038.616204,458.3940765,14101.02415,4153.49922,5947.942939,8973.312065,6676.712532,3693.19615,2409.290208,644.9765094,2275.671702,667.5745093,3553.554836
406.2173063,3.781304965,17853.22429,22395.31065,3251.040843,2627.838214,32900.12341,10416.83973,18414.45379,21449.37728,23867.11039,11514.91532,10085.17082,2492.109442,7099.479341,1267.508683,6587.528705
608.3842939,3.388318182,6529.820648,12115.70234,362.001492,583.8377124,23449.1345,6589.091503,9888.843867,14238.42455,13843.27507,5279.666442,4938.644177,571.393515,4043.52042,627.0630396,6565.759074
564.358041,3.308957447,8330.715443,15033.05509,1033.965965,1140.76752,27770.26153,8821.376175,10646.66075,17619.4171,19096.96724,6719.43915,5203.207066,1228.037087,4678.563409,1380.284502,6731.267073
476.3059497,3.045896552,6841.506619,12141.37532,1813.26609,1771.808696,19785.6299,7245.46969,8551.926033,14535.43289,18945.92955,6026.080321,6210.670745,1451.262653,4310.706352,1818.532998,6405.861861
384.2040449,3.695909091,17547.0872,24484.21586,1995.104143,653.0106335,34836.69308,13684.80273,19450.00594,23527.1459,21505.8027,9291.879492,8384.591912,2104.2829,8323.770805,977.654718,8516.847169
362.1915013,3.602241379,27235.81967,43332.43418,6766.553712,4125.452073,66714.80285,24896.08966,32032.08423,45245.99895,41087.50445,19639.96824,18410.65318,4234.807196,15593.72091,6180.478234,16815.19606
428.2289202,3.797662069,15354.45187,20401.94824,6594.979354,6020.296466,32554.06037,13479.02429,15750.10019,23386.30427,24920.58848,9408.191598,9481.999951,8939.22614,8009.264161,6086.711988,6415.754169
371.2272064,2.71462069,2685.681044,5681.550309,2016.97353,1649.69011,8541.683861,3707.115632,6295.206853,7011.271143,15502.2672,3259.25701,5486.663574,1180.25396,2510.133038,3469.377291,4028.745733
340.2103704,3.614816,4930.032295,5802.395532,0,356.1799493,13142.77804,3523.383073,6443.688909,9179.498628,6538.350983,2817.485102,2395.62426,978.8920129,1910.290375,374.8721686,3543.686122
652.4094246,3.524015748,5978.295207,8668.684337,596.0922757,983.7732184,21207.82719,5195.669771,7638.324696,11020.26563,10549.65253,4528.377579,5183.225715,1054.66302,3605.592209,1328.898571,5298.008342
432.2795921,2.893896552,5588.568142,10993.77502,2360.792875,2015.833327,17068.35114,4321.200664,5716.79816,10829.05522,22859.13085,4981.278468,6987.55597,1415.493552,3796.281731,2150.600746,6132.602425
450.2431804,3.931130435,4881.070622,7732.629137,660.91467,873.6761948,16813.05264,4611.059939,4193.008257,11158.95196,13666.54303,2187.44127,3163.12227,1601.87993,2369.390768,1294.139093,4667.734857
351.1997631,3.590475862,7756.543552,13321.67393,1362.237012,1624.379346,20855.56827,7039.100592,10218.68726,11592.93943,11731.04059,6475.566573,5182.579753,1969.544593,4841.82743,1942.616369,5965.536736
340.1793627,3.46537931,27106.40128,43182.42172,5219.534931,5228.568173,62661.99686,25082.43243,29703.18691,43510.98133,31794.2063,17385.40381,15507.22637,4201.803109,16856.72029,6407.276619,16988.76436
318.1941295,3.480902098,4507.289772,7112.147314,1090.845203,1677.2186,12808.18661,4812.84303,5666.44713,8531.441138,5909.135775,2991.838026,1465.486599,1246.07848,3085.151114,605.9218195,2141.408684
833.4704877,3.842835443,1987.082806,3501.115668,0,0,8312.032375,2486.119221,2925.35547,6360.607979,6674.485837,1384.387192,2822.254383,0,1053.622299,0,1879.638536
696.4366418,3.604901961,3523.904509,5183.396337,258.206348,0,13752.86235,3235.250819,5124.678815,6974.392771,5298.919058,2514.901741,2929.57053,1125.108066,2276.52019,670.5864917,2791.578807
373.2132051,3.677569343,4502.466764,8809.644015,299.3695386,683.7611128,14661.11143,6710.464614,6575.161741,8268.577291,9002.463114,5161.60169,3229.277555,519.6101111,2652.051671,258.8758003,2691.57332
679.4106328,3.610056818,2043.403034,2523.26837,203.1308665,0,6761.944422,2076.878776,2520.579721,4766.774251,3039.438428,1828.828052,1339.169151,0,1053.468475,270.6541205,1712.539389
388.2533436,2.723020833,2428.952248,6448.19091,889.5266611,653.5299445,8823.635203,3430.978143,3822.375022,6847.236247,16442.77183,4047.984404,4663.918952,2346.71574,2154.699423,917.8003555,4468.721091
395.2261933,3.779568,5502.134575,7239.979742,745.8347717,730.7656393,16008.19002,4983.625627,6194.704628,10764.49285,9652.479254,4541.167516,5017.278315,0,2388.642015,471.1694312,2885.893808
329.1867836,3.546628571,6514.63842,9309.828066,2005.531199,825.7678564,15216.19636,6071.706346,9458.936977,10381.10605,11906.22709,4061.784952,4637.550199,2383.08945,3764.795925,845.8031978,4996.167524
439.2906759,3.467390244,0,0,0,480.0418652,0,0,299.8215308,251.4209326,0,0,0,0,0,273.8964981,365.9486975
1072.687428,9.532636364,0,0,0,153485.0176,163826.945,80688.72921,0,0,0,0,0,0,62377.72329,111724.2799,155263.4286
414.2355359,7.202365517,106727.6342,125921.8415,115523.3868,104639.1688,116674.6496,121953.0218,126223.3952,128111.5699,105686.7827,126589.824,151647.171,130318.2048,149172.1527,150035.5969,130722.4311
994.6422234,8.753637681,0,244.5676158,0,4257.376503,2795.875048,1882.694373,0,0,0,141.6586954,219.8041548,438.8627042,397.9056097,1048.323376,1258.87725
320.16155,2.728641379,180589.914,117613.9335,124238.3368,160176.5929,123300.4384,127161.41,112181.0384,133888.7164,148876.7627,98137.10128,90310.22254,210428.0481,127187.5643,105885.1519,119056.2961
424.4135826,8.520310345,183951.2993,166566.077,114638.0576,175330.9811,117267.1016,189326.3423,121466.0635,104433.0932,169592.3711,93790.12587,120403.5833,96635.43013,147943.2737,99975.07652,120508.2157
416.2273414,3.25577931,336654.2438,220388.2805,247250.1414,316508.0079,224059.3536,252508.3508,265005.4863,257028.2216,274562.0865,207868.6773,103227.487,379535.4764,226394.4631,124653.2087,238490.3587
684.5090942,11.03587313,99379.91342,74041.98328,92209.56268,92083.2728,76498.4689,75194.05185,85469.59887,100115.0266,111558.1897,69628.43122,86893.76451,68927.63158,105400.9941,59039.69083,101733.6483
516.2944093,7.087442748,97216.68981,86958.2594,82280.27584,91490.67255,97625.67024,85234.53239,82061.42796,83320.87033,88713.26398,77028.03088,75269.45685,106061.4463,79467.33422,75200.20171,82539.50899
334.1775177,3.497510345,262858.7828,149928.0226,199280.1705,205312.1034,143398.1298,156356.2841,144598.5334,173049.5436,175176.6747,116815.6405,120012.3488,243615.0377,155317.5729,147708.0618,177437.9065
452.444724,8.958158621,133997.5307,118849.3247,80493.49137,119806.9647,82366.69984,123519.9082,95644.55235,81444.33054,109928.0771,67871.13173,87459.41135,83671.21111,99099.2894,56812.47557,59290.98569
412.3053872,7.183186207,77629.99911,28938.53103,43667.93019,70113.15548,45277.24022,37404.29387,37883.87262,54820.03018,37691.81649,27118.49184,30887.43477,74844.09277,35869.4547,49687.00749,47019.09521
574.3988408,10.09860769,80825.77572,93715.49489,75033.37244,81220.35074,70694.54882,77046.82042,65762.05803,69904.64948,76624.55108,54966.58991,57443.57621,57199.01454,82383.6766,53519.99064,62874.54444
642.4636749,10.60552414,43603.01462,33809.66978,40870.25745,48919.23315,38703.63555,39237.68013,35683.65403,46350.35939,48136.34287,32971.81717,31501.00005,37532.34157,50398.13752,27916.42495,51441.40945
537.3096352,10.00705797,317840.4622,306127.2803,292926.7783,311532.6361,257882.7954,273187.4827,279747.5715,282632.3867,383521.4219,282002.5541,309075.4829,335806.8819,335616.3963,373651.9294,375846.3879
560.3846959,10.15613953,73890.32485,32608.65967,48591.86085,75218.3587,93735.9364,18161.13433,15227.24345,133724.236,42849.21342,17336.5125,21199.22021,85648.89857,29795.35543,14620.74508,21498.01316
357.2144009,3.69717931,247348.5898,76990.66803,177197.8224,196291.6271,145637.2234,120943.0608,110687.7126,157740.4079,122031.3327,121924.4757,115679.7897,223276.9493,107596.4989,163214.4191,141758.8264
614.4317436,10.28060417,68697.08575,110596.2662,75836.04355,68106.49818,69615.69594,107540.2613,71525.12638,95129.18206,106207.695,88719.30236,100965.3,97021.62554,134804.6518,83083.39206,80604.50394
272.1850365,2.808193103,166167.7554,122651.9692,112754.2058,129771.7221,105110.6059,112837.7131,112095.5971,112487.0514,127461.9,103669.4682,98476.45808,151590.6115,106532.2132,111345.4798,120045.5729
751.5242194,11.28788811,109162.6724,99662.22271,99845.38164,36300.95249,46125.20427,146131.8531,104484.2338,110237.7692,42569.21944,44686.53203,46529.47034,52121.34283,43335.21001,40689.50667,43769.26576
1678.232279,9.291695652,0,0,0,178851.8164,107058.8506,109512.7442,0,0,0,0,0,0,108364.0675,226523.4147,187187.5441
401.3373451,6.674352459,21635.89524,13313.19497,23951.71273,31159.29549,24142.92751,21846.93574,84939.81327,35817.27429,45350.05155,45300.04796,129803.9728,56445.84073,24959.15919,63702.03641,31193.81415
611.5348357,9.561838235,104598.3388,95411.68302,104291.2986,110264.9746,49228.32844,40897.35757,148417.3962,70888.27712,112030.5158,63816.81604,121083.4043,77638.85128,46071.08233,124030.0702,82832.97162
765.5392547,11.27602778,1073050.614,1041346.804,1056182.854,379126.753,1065619.685,383593.8562,1045414.382,1059666.348,396439.3266,403772.1208,440263.8175,1118660.291,388474.1541,307388.1948,399233.5085
1040.684173,8.357319444,0,0,70.60175674,133659.5646,147247.0565,73346.63561,20.72234482,0,0,0,0,0,72153.01714,80480.6836,78121.98363
632.356656,9.771736434,108895.1091,50453.22963,56246.68994,40248.31291,76145.91329,45705.00306,27790.64584,71146.43973,34291.80304,31699.7902,35777.50519,72618.41921,48206.19527,41468.0664,47649.03174
625.3908738,7.86252459,0,0,0,26.28305786,0,21.78062485,66.35670776,18.56536057,20.43173035,0,0,26.79979889,0,0,0
581.3650622,7.892217742,0,0,0,0,0,0,0,20.6514061,153.4715465,278.6620468,92.63338074,0,0,0,0
537.3387383,7.908346457,0,150.2259421,0,214.7933551,26.93398682,0,27.31787567,0,22.25237366,42.79660675,36.07860718,0,0,0,0
669.4173408,7.858050505,0,0,119.5885327,0,0,20.36520813,0,0,0,22.84668594,0,0,0,0,265.3466125
493.3128634,7.918947368,0,81.42687561,118.8693457,222.0872415,0,19.4192482,22.70955322,0,0,162.2647485,122.9547089,21.09125061,0,0,0
713.443288,7.843636364,20.34346481,0,69.54918686,0,0,0,0,0,0,0,0,0,0,0,0
757.469837,7.818313433,0,0,219.9734198,0,0,0,0,0,18.09599716,0,0,0,0,0,0
801.4956991,7.820693878,0,0,203.2215944,0,0,0,0,0,0,0,0,0,0,0,0
449.2864952,7.922911765,0,80.79549683,19.71905548,516.0957578,0,0,25.74150238,125.5571521,24.19461914,23.04198853,25.13143707,69.33233734,32.30540771,255.3385977,364.3404135
576.4096254,7.880357895,0,105.2117606,0,0,0,0,0,0,0,0,0,0,0,0,0
620.4358864,7.855619718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845.5223095,7.785956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640.4446462,9.843368,0,287.6884387,0,886.6696898,0,0,366.2495618,277.340625,322.3867072,511.7822516,481.3686768,339.5223038,0,0,0
582.4019492,9.591864198,0,0,0,0,0,0,216.0449313,303.0659436,224.0804938,0,0,19.17592163,0,0,0
698.4852197,10.05789928,530.3378769,239.0549977,19.45197235,1006.61826,234.0038026,309.5278125,541.8395856,1673.09628,696.7689532,0,765.9241644,460.6116037,256.3637622,0,0
553.3808403,9.467361446,0,0,0,261.6525613,250.7962555,0,281.7244647,322.9339128,290.7,152.3326575,244.2689072,19.66385742,0,0,0
727.5069111,10.19716505,301.0898712,0,0,0,0,0,230.5251984,350.7531674,0,0,0,239.685,0,0,0
524.3606303,9.3632,300.5054819,142.4308727,0,0,0,0,0,30.85793152,0,0,186.4278603,213.0468713,0,0,0
967.6889784,9.14562069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025.731304,9.319545455,0,0,0,0,0,0,427.8986462,235.7384729,0,0,0,424.2321748,0,0,0
669.4643345,9.97439823,0,144.8217773,0,207.2046465,323.8270486,0,939.515928,729.3502753,0,0,0,568.0380515,0,0,0
909.6476427,8.983134328,0,0,0,0,0,0,253.0914771,0,0,0,205.4724445,0,0,0,0
611.4226009,9.735418919,0,0,0,0,0,0,156.3086865,0,248.6805038,0,0,0,0,371.1643158,283.119007
851.6062533,8.816428571,0,0,0,0,0,0,330.0043867,264.8677872,0,0,66.60093979,0,0,0,0
495.3375246,9.151979798,2377.106792,0,0,0,949.6171472,0,0,226.9271832,1732.55647,0,1663.641438,0,0,0,0
793.564215,8.568266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.0908987,13.47055172,153245.2577,107174.789,147783.7144,110179.4246,147812.4804,154404.1246,95161.75947,153825.7291,152159.1321,168259.2998,119912.909,124494.4708,107114.6441,145734.5157,133917.2524
753.4283184,7.051984615,0,0,0,315.7867841,0,0,0,0,0,0,0,0,0,0,0
691.1364036,10.23754545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
